eval,entry,exit,invested,n_hold,turnover,cost,gross,net,buys,sells,equity,fold
2024-04-05,2024-04-05,2024-04-12,1.0,2,0.0,0.0,-0.01755366663253599,-0.01755366663253599,0,0,0.7710887325791554,Fold2
2024-04-12,2024-04-12,2024-04-19,1.0,2,0.0,0.0,-0.12380157586546015,-0.12380157586546015,0,0,0.6756267323537556,Fold2
2024-04-19,2024-04-19,2024-04-26,1.0,2,0.0,0.0,0.10525999365274574,0.10525999365274563,0,0,0.7467431979129372,Fold2
2024-04-26,2024-04-26,2024-05-03,1.0,2,0.0,0.0,0.011160931607142599,0.011160931607142599,0,0,0.7550775476729424,Fold2
2024-05-03,2024-05-03,2024-05-10,1.0,2,0.0,0.0,0.031195125930741252,0.031195125930741252,0,0,0.7786322868600751,Fold2
2024-05-10,2024-05-10,2024-05-17,1.0,2,0.0,0.0,0.05001941166317392,0.05001941166317403,0,0,0.8175790157507679,Fold2
2024-05-17,2024-05-17,2024-05-24,1.0,2,0.0,0.0,0.04175297669837241,0.04175297669837241,0,0,0.8517153733444879,Fold2
2024-05-24,2024-05-24,2024-05-31,1.0,2,0.0,0.0,-0.031112472868881802,-0.031112472868881857,0,0,0.8252164018992979,Fold2
2024-05-31,2024-05-31,2024-06-07,1.0,2,0.0,0.0,0.049543825496589644,0.049543825496589644,0,0,0.8661007793119203,Fold2
2024-06-07,2024-06-07,2024-06-14,1.0,2,0.0,0.0,0.07822653030958182,0.07822653030958193,0,0,0.9338528381759168,Fold2
2024-06-14,2024-06-14,2024-06-21,1.0,2,0.0,0.0,-0.0029327924042099607,-0.0029327924042099607,0,0,0.9311140416654645,Fold2
2024-06-21,2024-06-21,2024-06-28,1.0,2,0.0,0.0,-0.008306093282826388,-0.008306093282826388,0,0,0.9233801215784416,Fold2
2024-06-28,2024-06-28,2024-07-05,1.0,2,0.0,0.0,0.06938114955752606,0.06938114955752606,0,0,0.987445295892122,Fold2
2024-07-05,2024-07-05,2024-07-12,1.0,2,0.0,0.0,0.004004407008932398,0.0040044070089324535,0,0,0.9913994287559298,Fold2
2024-07-12,2024-07-12,2024-07-19,1.0,2,0.0,0.0,-0.10451513804873258,-0.10451513804873258,0,0,0.8877831805980692,Fold2
2024-07-19,2024-07-19,2024-07-26,1.0,2,0.0,0.0,-0.05702804434484526,-0.05702804434484521,0,0,0.8371546420063147,Fold2
2024-07-26,2024-07-26,2024-08-02,1.0,2,0.0,0.0,-0.09788738036552624,-0.09788738036552624,0,0,0.7552077671394767,Fold2
2024-08-02,2024-08-02,2024-08-09,1.0,2,0.0,0.0,0.01295212659200562,0.01295212659200562,0,0,0.764989313742733,Fold2
2024-08-09,2024-08-09,2024-08-16,1.0,2,0.0,0.0,0.12909784535037905,0.12909784535037905,0,0,0.863747785862985,Fold2
